Match_id,League_id,Season,Stage,Date,home_team_api_id,away_team_api_id,Result,B365H,B365D,B365A,HomeTeam_buildUpPlaySpeed,HomeTeam_buildUpPlayPassing,HomeTeam_chanceCreationShooting,HomeTeam_defencePressure,HomeTeam_buildUpPlayDribbling,HomeTeam_chanceCreationPassing,HomeTeam_chanceCreationCrossing,HomeTeam_defenceAggression,HomeTeam_defenceTeamWidth,AwayTeam_buildUpPlaySpeed,AwayTeam_buildUpPlayPassing,AwayTeam_chanceCreationShooting,AwayTeam_defencePressure,AwayTeam_buildUpPlayDribbling,AwayTeam_chanceCreationPassing,AwayTeam_chanceCreationCrossing,AwayTeam_defenceAggression,AwayTeam_defenceTeamWidth
2660,1729,2010/2011,25,2011-02-01,9825,8668,0,1.4,4.5,8.5,75,40,65,50,,40,45,40,45,60,50,55,55,,55,70,65,60
2661,1729,2010/2011,25,2011-02-01,8472,8455,2,5.5,3.6,1.67,55,55,55,45,,55,65,55,65,60,50,80,35,,60,60,55,50
2662,1729,2010/2011,25,2011-02-02,8658,8456,1,4.5,3.5,1.83,45,60,40,30,,35,50,60,45,70,60,75,65,,70,65,65,50
2663,1729,2010/2011,25,2011-02-02,8559,8602,0,1.83,3.5,4.5,45,70,50,40,,55,70,55,50,55,55,45,45,,60,60,45,50
2664,1729,2010/2011,25,2011-02-01,8659,8528,1,1.73,3.6,5,60,65,45,35,,40,50,55,60,35,50,50,45,,45,65,55,65
2665,1729,2010/2011,25,2011-02-02,8483,8654,2,2.38,3.3,3,70,30,65,45,,65,30,50,45,35,35,45,45,,30,45,45,50
2666,1729,2010/2011,25,2011-02-02,8650,10194,0,1.62,3.75,6,60,50,60,55,,40,45,55,50,50,80,35,25,,30,70,65,50
2667,1729,2010/2011,25,2011-02-02,8655,8586,2,3.25,3.4,2.2,55,65,35,45,,50,50,60,55,60,55,70,30,,70,70,40,60
2668,1729,2010/2011,25,2011-02-02,9879,10261,0,2.1,3.3,3.6,50,55,40,45,,45,55,35,50,55,50,60,45,,60,50,45,50
2669,1729,2010/2011,26,2011-02-05,8586,8559,0,1.57,4,6,60,55,70,30,,70,70,40,60,45,70,50,40,,55,70,55,50
2670,1729,2010/2011,26,2011-02-06,8654,8658,2,2,3.5,3.75,35,35,45,45,,30,45,45,50,45,60,40,30,,35,50,60,45
2671,1729,2010/2011,26,2011-02-05,10252,9879,1,1.91,3.4,4.2,65,50,50,35,,45,55,45,65,50,55,40,45,,45,55,35,50
2672,1729,2010/2011,26,2011-02-05,8668,8483,0,1.44,4.5,7,60,50,55,55,,55,70,65,60,70,30,65,45,,65,30,50,45
2673,1729,2010/2011,26,2011-02-05,10261,9825,1,5,4,1.67,55,50,60,45,,60,50,45,50,75,40,65,50,,40,45,40,45
2674,1729,2010/2011,26,2011-02-05,8456,8659,0,1.4,4.5,8.5,70,60,75,65,,70,65,65,50,60,65,45,35,,40,50,55,60
2675,1729,2010/2011,26,2011-02-05,8602,10260,0,8.5,4.5,1.4,55,55,45,45,,60,60,45,50,65,40,70,45,,65,65,45,65
2676,1729,2010/2011,26,2011-02-05,10194,8472,0,2.1,3.2,3.75,50,80,35,25,,30,70,65,50,55,55,55,45,,55,65,55,65
2677,1729,2010/2011,26,2011-02-05,8528,8655,0,2.5,3.25,2.9,35,50,50,45,,45,65,55,65,55,65,35,45,,50,50,60,55
2678,1729,2010/2011,26,2011-02-06,8455,8650,2,1.62,4,5.5,60,50,80,35,,60,60,55,50,60,50,60,55,,40,45,55,50
2679,1729,2010/2011,27,2011-02-12,10260,8456,0,1.73,3.6,5,65,40,70,45,,65,65,45,65,70,60,75,65,,70,65,65,50
2680,1729,2010/2011,27,2011-02-12,9825,8602,0,1.22,6,15,75,40,65,50,,40,45,40,45,55,55,45,45,,60,60,45,50
2681,1729,2010/2011,27,2011-02-12,8650,8528,1,1.36,4.75,9,60,50,60,55,,40,45,55,50,35,50,50,45,,45,65,55,65
2682,1729,2010/2011,27,2011-02-12,8472,8586,2,2.75,3.25,2.6,55,55,55,45,,55,65,55,65,60,55,70,30,,70,70,40,60
2683,1729,2010/2011,27,2011-02-12,8655,10261,1,2.1,3.4,3.5,55,65,35,45,,50,50,60,55,55,50,60,45,,60,50,45,50
2684,1729,2010/2011,27,2011-02-14,9879,8455,1,5,3.6,1.73,50,55,40,45,,45,55,35,50,60,50,80,35,,60,60,55,50
2685,1729,2010/2011,27,2011-02-12,8658,10194,0,2.5,3.2,2.9,45,60,40,30,,35,50,60,45,50,80,35,25,,30,70,65,50
2686,1729,2010/2011,27,2011-02-13,8559,8668,0,2.75,3.25,2.6,45,70,50,40,,55,70,55,50,60,50,55,55,,55,70,65,60
2687,1729,2010/2011,27,2011-02-12,8659,8654,1,1.91,3.6,4,60,65,45,35,,40,50,55,60,35,35,45,45,,30,45,45,50
2688,1729,2010/2011,27,2011-02-12,8483,10252,1,3.25,3.4,2.2,70,30,65,45,,65,30,50,45,65,50,50,35,,45,55,45,65
2689,1729,2010/2011,28,2011-04-20,8586,9825,1,2.88,3.4,2.4,60,55,70,30,,70,70,40,60,75,40,65,50,,40,45,40,45
2690,1729,2010/2011,28,2011-02-27,8654,8650,0,3.4,3.3,2.2,35,35,45,45,,30,45,45,50,60,50,60,55,,40,45,55,50
2691,1729,2010/2011,28,2011-02-26,10252,8655,0,1.73,3.6,5,65,50,50,35,,45,55,45,65,55,65,35,45,,50,50,60,55
2692,1729,2010/2011,28,2011-02-26,8668,8472,0,1.73,3.6,5,60,50,55,55,,55,70,65,60,55,55,55,45,,55,65,55,65
2693,1729,2010/2011,28,2011-02-26,10261,8559,1,2.1,3.25,3.75,55,50,60,45,,60,50,45,50,45,70,50,40,,55,70,55,50
2694,1729,2010/2011,28,2011-02-27,8456,9879,1,1.5,4,7.5,70,60,75,65,,70,65,65,50,50,55,40,45,,45,55,35,50
2695,1729,2010/2011,28,2011-02-26,8602,8483,0,1.83,3.6,4.33,55,55,45,45,,60,60,45,50,70,30,65,45,,65,30,50,45
2696,1729,2010/2011,28,2011-02-28,10194,8659,1,1.91,3.4,4.2,50,80,35,25,,30,70,65,50,60,65,45,35,,40,50,55,60
2697,1729,2010/2011,28,2011-02-26,8528,10260,2,6.5,4,1.53,35,50,50,45,,45,65,55,65,65,40,70,45,,65,65,45,65
2698,1729,2010/2011,28,2011-04-20,8455,8658,0,1.2,6.5,15,60,50,80,35,,60,60,55,50,45,60,40,30,,35,50,60,45
2699,1729,2010/2011,29,2011-03-05,9825,8472,1,1.44,4.33,7.5,75,40,65,50,,40,45,40,45,55,55,55,45,,55,65,55,65
2700,1729,2010/2011,29,2011-03-06,8650,10260,0,2.8,3.2,2.6,60,50,60,55,,40,45,55,50,65,40,70,45,,65,65,45,65
2701,1729,2010/2011,29,2011-03-05,8654,10194,0,2.25,3.3,3.25,35,35,45,45,,30,45,45,50,50,80,35,25,,30,70,65,50
2702,1729,2010/2011,29,2011-03-05,10261,8668,2,2.6,3.2,2.8,55,50,60,45,,60,50,45,50,60,50,55,55,,55,70,65,60
2703,1729,2010/2011,29,2011-03-05,8456,8528,0,1.36,4.75,9,70,60,75,65,,70,65,65,50,35,50,50,45,,45,65,55,65
2704,1729,2010/2011,29,2011-03-06,8602,8586,1,3,3.3,2.38,55,55,45,45,,60,60,45,50,60,55,70,30,,70,70,40,60
2705,1729,2010/2011,29,2011-03-05,9879,8655,0,1.73,3.6,5,50,55,40,45,,45,55,35,50,55,65,35,45,,50,50,60,55
2706,1729,2010/2011,29,2011-03-05,8658,8659,2,2.38,3.2,3.1,45,60,40,30,,35,50,60,45,60,65,45,35,,40,50,55,60
2707,1729,2010/2011,29,2011-03-05,8559,10252,0,2.25,3.4,3.2,45,70,50,40,,55,70,55,50,65,50,50,35,,45,55,45,65
2708,1729,2010/2011,29,2011-03-07,8483,8455,2,10,5.5,1.3,70,30,65,45,,65,30,50,45,60,50,80,35,,60,60,55,50
2709,1729,2010/2011,3,2010-08-28,10260,8654,0,1.14,8,19,65,40,70,45,,65,65,45,65,35,35,45,45,,30,45,45,50
2710,1729,2010/2011,3,2010-08-29,8650,8659,0,1.22,6,15,60,50,60,55,,40,45,55,50,60,65,45,35,,40,50,55,60
2711,1729,2010/2011,3,2010-08-29,8472,8456,0,4.5,3.5,1.83,55,55,55,45,,55,65,55,65,70,60,75,65,,70,65,65,50
2712,1729,2010/2011,3,2010-08-28,8586,8528,2,1.25,5.75,13,60,55,70,30,,70,70,40,60,35,50,50,45,,45,65,55,65
2713,1729,2010/2011,3,2010-08-29,10252,8668,0,2.5,3.25,2.88,65,50,50,35,,45,55,45,65,60,50,55,55,,55,70,65,60
2714,1729,2010/2011,3,2010-08-28,8602,10261,1,2.4,3.2,3.1,55,55,45,45,,60,60,45,50,55,50,60,45,,60,50,45,50
2715,1729,2010/2011,3,2010-08-28,8655,9825,2,6,4,1.57,55,65,35,45,,50,50,60,55,75,40,65,50,,40,45,40,45
2716,1729,2010/2011,3,2010-08-29,8559,8658,1,2.1,3.3,3.6,45,70,50,40,,55,70,55,50,45,60,40,30,,35,50,60,45
2717,1729,2010/2011,3,2010-08-28,8483,9879,1,3.2,3.25,2.3,70,30,65,45,,65,30,50,45,50,55,40,45,,45,55,35,50
2718,1729,2010/2011,3,2010-08-28,8455,10194,0,1.11,9,23,60,50,80,35,,60,60,55,50,50,80,35,25,,30,70,65,50
2719,1729,2010/2011,30,2011-03-19,10260,8559,0,1.36,4.75,9,65,40,70,45,,65,65,45,65,45,70,50,40,,55,70,55,50
2720,1729,2010/2011,30,2011-03-20,8472,8650,2,2.63,3.2,2.75,55,55,55,45,,55,65,55,65,60,50,60,55,,40,45,55,50
2721,1729,2010/2011,30,2011-03-19,8586,8654,1,1.57,4,6,60,55,70,30,,70,70,40,60,35,35,45,45,,30,45,45,50
2722,1729,2010/2011,30,2011-03-19,10252,8602,2,1.83,3.5,4.5,65,50,50,35,,45,55,45,65,55,55,45,45,,60,60,45,50
2723,1729,2010/2011,30,2011-03-19,8668,9879,0,2,3.25,4,60,50,55,55,,55,70,65,60,50,55,40,45,,45,55,35,50
2724,1729,2010/2011,30,2011-03-19,8655,8483,1,1.8,3.6,4.5,55,65,35,45,,50,50,60,55,70,30,65,45,,65,30,50,45
2725,1729,2010/2011,30,2011-03-19,8659,9825,1,5,3.6,1.73,60,65,45,35,,40,50,55,60,75,40,65,50,,40,45,40,45
2726,1729,2010/2011,30,2011-03-19,10194,10261,0,2.2,3.25,3.4,50,80,35,25,,30,70,65,50,55,50,60,45,,60,50,45,50
2727,1729,2010/2011,30,2011-03-19,8528,8658,0,2.1,3.3,3.6,35,50,50,45,,45,65,55,65,45,60,40,30,,35,50,60,45
2728,1729,2010/2011,30,2011-03-20,8455,8456,0,1.62,3.75,6,60,50,80,35,,60,60,55,50,70,60,75,65,,70,65,65,50
2729,1729,2010/2011,31,2011-04-02,9825,8655,1,1.25,6,11,75,40,65,50,,40,45,40,45,55,65,35,45,,50,50,60,55
2730,1729,2010/2011,31,2011-04-02,8654,10260,2,4.5,3.6,1.8,35,35,45,45,,30,45,45,50,65,40,70,45,,65,65,45,65
2731,1729,2010/2011,31,2011-04-02,8668,10252,1,1.83,3.6,4.33,60,50,55,55,,55,70,65,60,65,50,50,35,,45,55,45,65
2732,1729,2010/2011,31,2011-04-02,10261,8602,0,1.95,3.4,4,55,50,60,45,,60,50,45,50,55,55,45,45,,60,60,45,50
2733,1729,2010/2011,31,2011-04-03,8456,8472,0,1.5,4,7,70,60,75,65,,70,65,65,50,55,55,55,45,,55,65,55,65
2734,1729,2010/2011,31,2011-04-03,9879,8483,0,1.53,4.2,6,50,55,40,45,,45,55,35,50,70,30,65,45,,65,30,50,45
2735,1729,2010/2011,31,2011-04-02,8658,8559,0,2.5,3.25,2.88,45,60,40,30,,35,50,60,45,45,70,50,40,,55,70,55,50
2736,1729,2010/2011,31,2011-04-02,8659,8650,0,3,3.3,2.38,60,65,45,35,,40,50,55,60,60,50,60,55,,40,45,55,50
2737,1729,2010/2011,31,2011-04-02,10194,8455,1,5.5,3.6,1.67,50,80,35,25,,30,70,65,50,60,50,80,35,,60,60,55,50
2738,1729,2010/2011,31,2011-04-02,8528,8586,1,3,3.25,2.4,35,50,50,45,,45,65,55,65,60,55,70,30,,70,70,40,60
2739,1729,2010/2011,32,2011-04-09,10260,9879,0,1.44,4.33,7.5,65,40,70,45,,65,65,45,65,50,55,40,45,,45,55,35,50
2740,1729,2010/2011,32,2011-04-11,8650,8456,0,2.6,3.2,2.8,60,50,60,55,,40,45,55,50,70,60,75,65,,70,65,65,50
2741,1729,2010/2011,32,2011-04-09,8472,8659,2,2.2,3.2,3.5,55,55,55,45,,55,65,55,65,60,65,45,35,,40,50,55,60
2742,1729,2010/2011,32,2011-04-09,8586,10194,0,1.73,3.6,5,60,55,70,30,,70,70,40,60,50,80,35,25,,30,70,65,50
2743,1729,2010/2011,32,2011-04-10,10252,10261,0,1.83,3.6,4.33,65,50,50,35,,45,55,45,65,55,50,60,45,,60,50,45,50
2744,1729,2010/2011,32,2011-04-09,8602,8668,2,2.6,3.25,2.8,55,55,45,45,,60,60,45,50,60,50,55,55,,55,70,65,60
2745,1729,2010/2011,32,2011-04-09,8655,8658,1,2,3.3,4,55,65,35,45,,50,50,60,55,45,60,40,30,,35,50,60,45
2746,1729,2010/2011,32,2011-04-09,8559,8654,0,2.2,3.25,3.4,45,70,50,40,,55,70,55,50,35,35,45,45,,30,45,45,50
2747,1729,2010/2011,32,2011-04-10,8483,9825,2,8.5,5,1.36,70,30,65,45,,65,30,50,45,75,40,65,50,,40,45,40,45
2748,1729,2010/2011,32,2011-04-09,8455,8528,0,1.2,6,17,60,50,80,35,,60,60,55,50,35,50,50,45,,45,65,55,65
2749,1729,2010/2011,33,2011-04-16,8483,8528,2,2.3,3.5,3,70,30,65,45,,65,30,50,45,35,50,50,45,,45,65,55,65
2750,1729,2010/2011,33,2011-04-17,9825,8650,1,1.73,3.6,5,75,40,65,50,,40,45,40,45,60,50,60,55,,40,45,55,50
2751,1729,2010/2011,33,2011-04-16,8654,10252,2,2.25,3.3,3.25,35,35,45,45,,30,45,45,50,65,50,50,35,,45,55,45,65
2752,1729,2010/2011,33,2011-04-16,8668,8655,0,1.67,3.75,5.5,60,50,55,55,,55,70,65,60,55,65,35,45,,50,50,60,55
2753,1729,2010/2011,33,2011-04-19,10261,10260,1,5.5,3.6,1.67,55,50,60,45,,60,50,45,50,65,40,70,45,,65,65,45,65
2754,1729,2010/2011,33,2011-05-10,8456,8586,0,1.91,3.4,4.2,70,60,75,65,,70,65,65,50,60,55,70,30,,70,70,40,60
2755,1729,2010/2011,33,2011-04-27,9879,8559,0,1.8,3.5,4.75,50,55,40,45,,45,55,35,50,45,70,50,40,,55,70,55,50
2756,1729,2010/2011,33,2011-04-16,8658,8472,0,2.25,3.2,3.4,45,60,40,30,,35,50,60,45,55,55,55,45,,55,65,55,65
2757,1729,2010/2011,33,2011-04-16,8659,8455,2,5.5,3.6,1.7,60,65,45,35,,40,50,55,60,60,50,80,35,,60,60,55,50
2758,1729,2010/2011,33,2011-04-26,10194,8602,0,1.8,3.4,5,50,80,35,25,,30,70,65,50,55,55,45,45,,60,60,45,50
2759,1729,2010/2011,34,2011-04-23,10260,8668,0,1.44,4.33,7.5,65,40,70,45,,65,65,45,65,60,50,55,55,,55,70,65,60
2760,1729,2010/2011,34,2011-04-23,8650,8658,0,1.44,4.33,7.5,60,50,60,55,,40,45,55,50,45,60,40,30,,35,50,60,45
2761,1729,2010/2011,34,2011-04-23,8472,8528,0,2.1,3.25,3.75,55,55,55,45,,55,65,55,65,35,50,50,45,,45,65,55,65
2762,1729,2010/2011,34,2011-04-23,8586,8659,1,1.57,4,6,60,55,70,30,,70,70,40,60,60,65,45,35,,40,50,55,60
2763,1729,2010/2011,34,2011-04-23,10252,10194,1,1.8,3.6,4.5,65,50,50,35,,45,55,45,65,50,80,35,25,,30,70,65,50
2764,1729,2010/2011,34,2011-04-23,8602,9879,1,2.5,3.25,2.88,55,55,45,45,,60,60,45,50,50,55,40,45,,45,55,35,50
2765,1729,2010/2011,34,2011-04-25,8655,8456,2,3.6,3.3,2.1,55,65,35,45,,50,50,60,55,70,60,75,65,,70,65,65,50
2766,1729,2010/2011,34,2011-04-24,8559,9825,0,4.5,3.8,1.75,45,70,50,40,,55,70,55,50,75,40,65,50,,40,45,40,45
2767,1729,2010/2011,34,2011-04-23,8483,10261,1,2.88,3.5,2.38,70,30,65,45,,65,30,50,45,55,50,60,45,,60,50,45,50
2768,1729,2010/2011,34,2011-04-23,8455,8654,0,1.2,6.5,15,60,50,80,35,,60,60,55,50,35,35,45,45,,30,45,45,50
2769,1729,2010/2011,35,2011-05-01,9825,10260,0,2.5,3.25,2.88,75,40,65,50,,40,45,40,45,65,40,70,45,,65,65,45,65
2770,1729,2010/2011,35,2011-05-01,8650,10261,0,1.44,4.33,7.5,60,50,60,55,,40,45,55,50,55,50,60,45,,60,50,45,50
2771,1729,2010/2011,35,2011-04-30,8472,9879,2,2.6,3.2,2.8,55,55,55,45,,55,65,55,65,50,55,40,45,,45,55,35,50
2772,1729,2010/2011,35,2011-05-01,8456,8654,0,1.4,4.5,9,70,60,75,65,,70,65,65,50,35,35,45,45,,30,45,45,50
2773,1729,2010/2011,35,2011-04-30,8655,8559,0,1.91,3.5,4,55,65,35,45,,50,50,60,55,45,70,50,40,,55,70,55,50
2774,1729,2010/2011,35,2011-05-01,8658,8602,1,2.1,3.3,3.6,45,60,40,30,,35,50,60,45,55,55,45,45,,60,60,45,50
2775,1729,2010/2011,35,2011-04-30,8659,10252,0,2.38,3.3,3,60,65,45,35,,40,50,55,60,65,50,50,35,,45,55,45,65
2776,1729,2010/2011,35,2011-04-30,8483,10194,1,2.63,3.4,2.63,70,30,65,45,,65,30,50,45,50,80,35,25,,30,70,65,50
2777,1729,2010/2011,35,2011-04-30,8528,8668,1,2.8,3.25,2.6,35,50,50,45,,45,65,55,65,60,50,55,55,,55,70,65,60
2778,1729,2010/2011,35,2011-04-30,8455,8586,0,1.44,4.33,7.5,60,50,80,35,,60,60,55,50,60,55,70,30,,70,70,40,60
2779,1729,2010/2011,36,2011-05-08,10260,8455,0,2.38,3.25,3.1,65,40,70,45,,65,65,45,65,60,50,80,35,,60,60,55,50
2780,1729,2010/2011,36,2011-05-07,8586,8483,1,1.3,5.5,10,60,55,70,30,,70,70,40,60,70,30,65,45,,65,30,50,45
2781,1729,2010/2011,36,2011-05-07,8654,8655,1,1.95,3.6,3.8,35,35,45,45,,30,45,45,50,55,65,35,45,,50,50,60,55
2782,1729,2010/2011,36,2011-05-07,10252,8528,1,1.8,3.6,4.5,65,50,50,35,,45,55,45,65,35,50,50,45,,45,65,55,65
2783,1729,2010/2011,36,2011-05-07,8668,8456,0,2.7,3.2,2.7,60,50,55,55,,55,70,65,60,70,60,75,65,,70,65,65,50
2784,1729,2010/2011,36,2011-05-07,10261,8658,0,1.91,3.4,4.2,55,50,60,45,,60,50,45,50,45,60,40,30,,35,50,60,45
2785,1729,2010/2011,36,2011-05-08,8602,8659,0,2.1,3.4,3.5,55,55,45,45,,60,60,45,50,60,65,45,35,,40,50,55,60
2786,1729,2010/2011,36,2011-05-09,9879,8650,2,2.88,3.25,2.5,50,55,40,45,,45,55,35,50,60,50,60,55,,40,45,55,50
2787,1729,2010/2011,36,2011-05-07,8559,8472,2,1.83,3.5,4.5,45,70,50,40,,55,70,55,50,55,55,55,45,,55,65,55,65
2788,1729,2010/2011,36,2011-05-08,10194,9825,0,5.5,3.75,1.67,50,80,35,25,,30,70,65,50,75,40,65,50,,40,45,40,45
2789,1729,2010/2011,37,2011-05-15,9825,10252,2,1.36,5,8.5,75,40,65,50,,40,45,40,45,65,50,50,35,,45,55,45,65
2790,1729,2010/2011,37,2011-05-15,8650,8586,2,1.73,3.8,4.75,60,50,60,55,,40,45,55,50,60,55,70,30,,70,70,40,60
2791,1729,2010/2011,37,2011-05-14,8472,8602,2,2.5,3.25,2.88,55,55,55,45,,55,65,55,65,55,55,45,45,,60,60,45,50
2792,1729,2010/2011,37,2011-05-17,8456,10194,0,1.36,4.75,9,70,60,75,65,,70,65,65,50,50,80,35,25,,30,70,65,50
2793,1729,2010/2011,37,2011-05-14,8655,10260,1,5,3.6,1.73,55,65,35,45,,50,50,60,55,65,40,70,45,,65,65,45,65
2794,1729,2010/2011,37,2011-05-15,8658,9879,2,2.2,3.25,3.4,45,60,40,30,,35,50,60,45,50,55,40,45,,45,55,35,50
2795,1729,2010/2011,37,2011-05-14,8659,8668,0,2.63,3.25,2.75,60,65,45,35,,40,50,55,60,60,50,55,55,,55,70,65,60
2796,1729,2010/2011,37,2011-05-14,8483,8559,0,2.2,3.4,3.25,70,30,65,45,,65,30,50,45,45,70,50,40,,55,70,55,50
2797,1729,2010/2011,37,2011-05-15,8528,8654,0,2.1,3.4,3.5,35,50,50,45,,45,65,55,65,35,35,45,45,,30,45,45,50
2798,1729,2010/2011,37,2011-05-15,8455,10261,1,1.25,6,11,60,50,80,35,,60,60,55,50,55,50,60,45,,60,50,45,50
2799,1729,2010/2011,38,2011-05-22,10260,8483,0,1.6,4,5.5,65,40,70,45,,65,65,45,65,70,30,65,45,,65,30,50,45
2800,1729,2010/2011,38,2011-05-22,8586,8658,0,1.53,4,6.5,60,55,70,30,,70,70,40,60,45,60,40,30,,35,50,60,45
2801,1729,2010/2011,38,2011-05-22,8654,8472,2,2,3.5,3.75,35,35,45,45,,30,45,45,50,55,55,55,45,,55,65,55,65
2802,1729,2010/2011,38,2011-05-22,10252,8650,0,3.2,3.4,2.25,65,50,50,35,,45,55,45,65,60,50,60,55,,40,45,55,50
2803,1729,2010/2011,38,2011-05-22,8668,8455,0,3.1,3.25,2.38,60,50,55,55,,55,70,65,60,60,50,80,35,,60,60,55,50
2804,1729,2010/2011,38,2011-05-22,10261,8659,1,2,3.5,3.75,55,50,60,45,,60,50,45,50,60,65,45,35,,40,50,55,60
2805,1729,2010/2011,38,2011-05-22,8602,8655,2,2.2,3,3.75,55,55,45,45,,60,60,45,50,55,65,35,45,,50,50,60,55
2806,1729,2010/2011,38,2011-05-22,9879,9825,1,3.75,3.6,1.95,50,55,40,45,,45,55,35,50,75,40,65,50,,40,45,40,45
2807,1729,2010/2011,38,2011-05-22,8559,8456,2,5,3.75,1.7,45,70,50,40,,55,70,55,50,70,60,75,65,,70,65,65,50
2808,1729,2010/2011,38,2011-05-22,10194,8528,2,2.75,3.6,2.4,50,80,35,25,,30,70,65,50,35,50,50,45,,45,65,55,65
2809,1729,2010/2011,4,2010-09-11,9825,8559,0,1.25,5.5,13,75,40,65,50,,40,45,40,45,45,70,50,40,,55,70,55,50
2810,1729,2010/2011,4,2010-09-11,8654,8455,2,10,5,1.33,35,35,45,45,,30,45,45,50,60,50,80,35,,60,60,55,50
2811,1729,2010/2011,4,2010-09-11,8668,10260,1,4.2,3.4,1.91,60,50,55,55,,55,70,65,60,65,40,70,45,,65,65,45,65
2812,1729,2010/2011,4,2010-09-11,10261,8483,2,1.57,4,6,55,50,60,45,,60,50,45,50,70,30,65,45,,65,30,50,45
2813,1729,2010/2011,4,2010-09-11,8456,8655,1,1.33,5,10,70,60,75,65,,70,65,65,50,55,65,35,45,,50,50,60,55
2814,1729,2010/2011,4,2010-09-11,9879,8602,0,1.83,3.5,4.5,50,55,40,45,,45,55,35,50,55,55,45,45,,60,60,45,50
2815,1729,2010/2011,4,2010-09-12,8658,8650,1,3.1,3.2,2.4,45,60,40,30,,35,50,60,45,60,50,60,55,,40,45,55,50
2816,1729,2010/2011,4,2010-09-11,8659,8586,1,3.75,3.25,2.1,60,65,45,35,,40,50,55,60,60,55,70,30,,70,70,40,60
2817,1729,2010/2011,4,2010-09-13,10194,10252,0,2.5,3.25,2.88,50,80,35,25,,30,70,65,50,65,50,50,35,,45,55,45,65
2818,1729,2010/2011,4,2010-09-11,8528,8472,1,2.5,3.25,2.88,35,50,50,45,,45,65,55,65,55,55,55,45,,55,65,55,65
2819,1729,2010/2011,5,2010-09-19,10260,8650,0,1.7,3.5,5.5,65,40,70,45,,65,65,45,65,60,50,60,55,,40,45,55,50
2820,1729,2010/2011,5,2010-09-18,8472,9825,1,5.5,3.7,1.67,55,55,55,45,,55,65,55,65,75,40,65,50,,40,45,40,45
2821,1729,2010/2011,5,2010-09-18,8586,8602,0,1.4,4.5,8.5,60,55,70,30,,70,70,40,60,55,55,45,45,,60,60,45,50
2822,1729,2010/2011,5,2010-09-18,10252,8559,1,1.8,3.6,4.5,65,50,50,35,,45,55,45,65,45,70,50,40,,55,70,55,50
2823,1729,2010/2011,5,2010-09-18,8668,10261,2,1.62,3.75,6,60,50,55,55,,55,70,65,60,55,50,60,45,,60,50,45,50
2824,1729,2010/2011,5,2010-09-18,8655,9879,1,2,3.3,4,55,65,35,45,,50,50,60,55,50,55,40,45,,45,55,35,50
2825,1729,2010/2011,5,2010-09-18,8659,8658,0,2.25,3.3,3.25,60,65,45,35,,40,50,55,60,45,60,40,30,,35,50,60,45
2826,1729,2010/2011,5,2010-09-18,10194,8654,1,1.91,3.4,4.2,50,80,35,25,,30,70,65,50,35,35,45,45,,30,45,45,50
2827,1729,2010/2011,5,2010-09-19,8528,8456,2,5,3.6,1.73,35,50,50,45,,45,65,55,65,70,60,75,65,,70,65,65,50
2828,1729,2010/2011,5,2010-09-19,8455,8483,0,1.1,9,26,60,50,80,35,,60,60,55,50,70,30,65,45,,65,30,50,45
2829,1729,2010/2011,6,2010-09-25,9825,8659,2,1.22,6,15,75,40,65,50,,40,45,40,45,60,65,45,35,,40,50,55,60
2830,1729,2010/2011,6,2010-09-25,8650,8472,1,1.44,4.33,7.5,60,50,60,55,,40,45,55,50,55,55,55,45,,55,65,55,65
2831,1729,2010/2011,6,2010-09-25,8654,8586,0,3.5,3.4,2.1,35,35,45,45,,30,45,45,50,60,55,70,30,,70,70,40,60
2832,1729,2010/2011,6,2010-09-26,10261,10194,2,1.91,3.4,4.2,55,50,60,45,,60,50,45,50,50,80,35,25,,30,70,65,50
2833,1729,2010/2011,6,2010-09-25,8456,8455,0,3.6,3.3,2.1,70,60,75,65,,70,65,65,50,60,50,80,35,,60,60,55,50
2834,1729,2010/2011,6,2010-09-26,8602,10252,2,2.88,3.25,2.5,55,55,45,45,,60,60,45,50,65,50,50,35,,45,55,45,65
2835,1729,2010/2011,6,2010-09-25,9879,8668,1,2.75,3.2,2.63,50,55,40,45,,45,55,35,50,60,50,55,55,,55,70,65,60
2836,1729,2010/2011,6,2010-09-25,8658,8528,1,1.83,3.5,4.5,45,60,40,30,,35,50,60,45,35,50,50,45,,45,65,55,65
2837,1729,2010/2011,6,2010-09-26,8559,10260,1,7.5,4,1.5,45,70,50,40,,55,70,55,50,65,40,70,45,,65,65,45,65
2838,1729,2010/2011,6,2010-09-25,8483,8655,2,3.2,3.25,2.3,70,30,65,45,,65,30,50,45,55,65,35,45,,50,50,60,55
2839,1729,2010/2011,7,2010-10-03,8650,8483,2,1.33,5,10,60,50,60,55,,40,45,55,50,70,30,65,45,,65,30,50,45
2840,1729,2010/2011,7,2010-10-02,8472,10260,1,5,3.5,1.75,55,55,55,45,,55,65,55,65,65,40,70,45,,65,65,45,65
2841,1729,2010/2011,7,2010-10-02,8586,10252,0,1.91,3.5,4,60,55,70,30,,70,70,40,60,65,50,50,35,,45,55,45,65
2842,1729,2010/2011,7,2010-10-02,8654,9879,1,2.25,3.25,3.3,35,35,45,45,,30,45,45,50,50,55,40,45,,45,55,35,50
2843,1729,2010/2011,7,2010-10-03,8456,10261,0,1.44,4,8.5,70,60,75,65,,70,65,65,50,55,50,60,45,,60,50,45,50
